Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
Allient Inc.,Technology,"Hardware, Equipment & Parts",US,ALNT,57.0,77.0,70.0,61.0,63.0,75.0,59.0,77.0,38.0,60.0,58.0,72.0,50.0,71.0,56.0,63.0,73.0
"ReposiTrak, Inc.",Technology,Software - Application,US,TRAK,58.0,65.0,65.0,65.0,80.0,57.0,63.0,76.0,73.0,67.0,61.0,72.0,49.0,63.0,36.0,36.0,31.0
Taiga Building Products Ltd.,Basic Materials,Construction Materials,CA,TBL.TO,56.0,80.0,73.0,75.0,28.0,65.0,80.0,79.0,55.0,79.0,68.0,74.0,59.0,43.0,32.0,80.0,62.0
Bank of Marin Bancorp,Financial Services,Banks - Regional,US,BMRC,23.0,56.0,75.0,45.0,83.0,44.0,83.0,56.0,75.0,73.0,73.0,71.0,78.0,69.0,71.0,72.0,64.0
"SkyWater Technology, Inc.",Technology,Semiconductors,US,SKYT,28.0,42.0,71.0,50.0,36.0,48.0,42.0,42.0,38.0,28.0,40.0,28.0,47.0,,,,
Plaza Retail REIT,Real Estate,REIT - Retail,CA,PLZ-UN.TO,58.0,75.0,80.0,42.0,76.0,56.0,83.0,75.0,62.0,66.0,50.0,70.0,67.0,72.0,70.0,64.0,77.0
"Northeast Community Bancorp, Inc.",Financial Services,Banks - Regional,US,NECB,66.0,67.0,78.0,58.0,68.0,65.0,82.0,67.0,78.0,74.0,73.0,60.0,59.0,58.0,53.0,54.0,75.0
"Bridgewater Bancshares, Inc.",Financial Services,Banks - Regional,US,BWB,39.0,57.0,40.0,59.0,61.0,27.0,73.0,57.0,85.0,81.0,56.0,76.0,76.0,81.0,67.0,,
"Universal Stainless & Alloy Products, Inc.",Basic Materials,Steel,US,USAP,58.0,75.0,74.0,59.0,75.0,68.0,61.0,75.0,51.0,42.0,46.0,24.0,67.0,41.0,27.0,42.0,49.0
"Aquestive Therapeutics, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,AQST,45.0,59.0,47.0,51.0,26.0,42.0,61.0,59.0,47.0,26.0,30.0,19.0,13.0,41.0,37.0,,
Torrid Holdings Inc.,Consumer Cyclical,Apparel - Retail,US,CURV,67.0,67.0,39.0,80.0,65.0,51.0,44.0,65.0,32.0,79.0,68.0,77.0,53.0,,,,
Nabors Energy Transition Corp. II Class A Ordinary Shares,Financial Services,Shell Companies,US,NETD,25.0,33.0,,26.0,35.0,42.0,33.0,33.0,,,,,,,,,
Tenaz Energy Corp.,Energy,Oil & Gas Exploration & Production,CA,TNZ.TO,54.0,55.0,45.0,19.0,45.0,75.0,14.0,55.0,69.0,52.0,25.0,76.0,57.0,48.0,40.0,22.0,74.0
"Sangamo Therapeutics, Inc.",Healthcare,Biotechnology,US,SGMO,21.0,28.0,82.0,27.0,31.0,26.0,24.0,28.0,36.0,26.0,37.0,29.0,32.0,32.0,20.0,21.0,34.0
ACNB Corporation,Financial Services,Banks - Regional,US,ACNB,61.0,54.0,70.0,60.0,64.0,62.0,63.0,54.0,77.0,80.0,70.0,68.0,81.0,75.0,61.0,74.0,59.0
"West Bancorporation, Inc.",Financial Services,Banks - Regional,US,WTBA,52.0,54.0,72.0,58.0,48.0,58.0,56.0,54.0,78.0,79.0,77.0,73.0,79.0,72.0,69.0,76.0,73.0
"Revance Therapeutics, Inc.",Healthcare,Biotechnology,US,RVNC,26.0,24.0,35.0,37.0,31.0,34.0,25.0,24.0,29.0,25.0,20.0,23.0,22.0,20.0,22.0,26.0,25.0
Community West Bancshares,Financial Services,Banks - Regional,US,CWBC,50.0,62.0,70.0,42.0,66.0,54.0,77.0,61.0,51.0,80.0,78.0,70.0,80.0,84.0,75.0,72.0,66.0
"USCB Financial Holdings, Inc.",Financial Services,Banks - Regional,US,USCB,55.0,67.0,69.0,70.0,70.0,29.0,67.0,67.0,80.0,78.0,67.0,,42.0,,,,
Melcor Developments Ltd.,Real Estate,Real Estate - Development,CA,MRD.TO,60.0,73.0,37.0,80.0,48.0,59.0,81.0,72.0,48.0,71.0,84.0,58.0,64.0,39.0,75.0,50.0,64.0
"Red River Bancshares, Inc.",Financial Services,Banks - Regional,US,RRBI,63.0,72.0,84.0,44.0,73.0,59.0,80.0,72.0,73.0,86.0,54.0,72.0,73.0,71.0,54.0,,
Barings Corporate Investors,Financial Services,Asset Management,US,MCI,50.0,66.0,59.0,62.0,76.0,38.0,71.0,66.0,60.0,53.0,75.0,49.0,84.0,51.0,66.0,59.0,43.0
"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,US,AKBA,46.0,36.0,50.0,45.0,25.0,49.0,20.0,35.0,36.0,24.0,28.0,22.0,19.0,19.0,37.0,23.0,21.0
"Gray Television, Inc.",Communication Services,Broadcasting,US,GTN,65.0,46.0,88.0,48.0,66.0,44.0,56.0,46.0,83.0,62.0,83.0,75.0,80.0,63.0,82.0,64.0,81.0
"Home Bancorp, Inc.",Financial Services,Banks - Regional,US,HBCP,61.0,55.0,75.0,61.0,62.0,56.0,75.0,55.0,72.0,78.0,76.0,70.0,82.0,73.0,62.0,77.0,78.0
Eagle Point Income Company Inc.,Financial Services,Asset Management,US,EICC,,,,,,,,,,,,,,,,,
Landsea Homes Corporation,Real Estate,Real Estate - Development,US,LSEA,38.0,60.0,25.0,73.0,19.0,75.0,68.0,59.0,42.0,61.0,27.0,85.0,21.0,27.0,,,
"AirSculpt Technologies, Inc.",Healthcare,Medical - Care Facilities,US,AIRS,39.0,34.0,35.0,33.0,63.0,43.0,32.0,34.0,35.0,73.0,74.0,36.0,,,,,
"NL Industries, Inc.",Industrials,Security & Protection Services,US,NL,51.0,39.0,40.0,69.0,53.0,80.0,43.0,39.0,70.0,56.0,64.0,81.0,45.0,30.0,48.0,38.0,59.0
K-Bro Linen Inc.,Industrials,Specialty Business Services,CA,KBL.TO,60.0,77.0,81.0,58.0,77.0,61.0,85.0,76.0,62.0,65.0,69.0,77.0,51.0,49.0,66.0,56.0,70.0
"Larimar Therapeutics, Inc.",Healthcare,Biotechnology,US,LRMR,29.0,33.0,34.0,30.0,38.0,35.0,34.0,33.0,39.0,33.0,30.0,60.0,27.0,33.0,33.0,21.0,31.0
enGene Holdings Inc. Common Stock,Healthcare,Biotechnology,CA,ENGN,24.0,25.0,38.0,33.0,36.0,33.0,52.0,25.0,50.0,47.0,42.0,,,,,,
Ares Commercial Real Estate Corporation,Real Estate,REIT - Mortgage,US,ACRE,37.0,28.0,35.0,49.0,38.0,54.0,70.0,28.0,75.0,68.0,65.0,58.0,78.0,76.0,43.0,87.0,27.0
Flagship Communities Real Estate Investment Trust,Real Estate,REIT - Residential,US,MHC-U.TO,,,,,,,,,,,,,,,,,
Xperi Holding Corporation,Technology,Semiconductors,US,XPER,22.0,35.0,25.0,34.0,32.0,32.0,44.0,35.0,56.0,29.0,23.0,47.0,42.0,44.0,73.0,80.0,84.0
"Tango Therapeutics, Inc.",Healthcare,Biotechnology,US,TNGX,24.0,35.0,30.0,37.0,31.0,36.0,34.0,35.0,28.0,29.0,36.0,34.0,,,,,
"Prime Medicine, Inc.",Healthcare,Biotechnology,US,PRME,20.0,29.0,29.0,32.0,31.0,31.0,33.0,29.0,44.0,19.0,34.0,29.0,,,,,
"Verve Therapeutics, Inc.",Healthcare,Biotechnology,US,VERV,22.0,26.0,27.0,29.0,34.0,25.0,32.0,26.0,25.0,26.0,26.0,28.0,,,,,
"Postal Realty Trust, Inc.",Real Estate,REIT - Office,US,PSTL,63.0,75.0,70.0,78.0,50.0,73.0,66.0,75.0,77.0,77.0,56.0,43.0,74.0,72.0,,,
Canadian Banc Corp.,Financial Services,Asset Management,CA,BK.TO,32.0,53.0,39.0,30.0,67.0,40.0,37.0,53.0,29.0,79.0,44.0,85.0,51.0,71.0,71.0,52.0,35.0
"Alpha Teknova, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,TKNO,22.0,32.0,33.0,33.0,25.0,33.0,25.0,31.0,21.0,30.0,62.0,25.0,,,,,
"BNY Mellon Strategic Municipals, Inc.",Financial Services,Asset Management,US,LEO,60.0,22.0,49.0,51.0,56.0,47.0,21.0,78.0,47.0,76.0,69.0,53.0,78.0,51.0,57.0,45.0,72.0
ASA Gold and Precious Metals Limited,Financial Services,Asset Management,US,ASA,50.0,48.0,61.0,33.0,32.0,50.0,60.0,48.0,49.0,48.0,53.0,90.0,40.0,47.0,75.0,52.0,59.0
Runway Growth Finance Corp.,Financial Services,Financial - Credit Services,US,RWAY,55.0,73.0,86.0,67.0,83.0,42.0,85.0,73.0,29.0,51.0,50.0,41.0,32.0,40.0,38.0,,
"8x8, Inc.",Technology,Software - Application,US,EGHT,29.0,46.0,42.0,44.0,33.0,44.0,35.0,38.0,38.0,34.0,19.0,18.0,21.0,31.0,29.0,59.0,46.0
"Tactile Systems Technology, Inc.",Healthcare,Medical - Devices,US,TCMD,57.0,79.0,63.0,79.0,27.0,83.0,50.0,79.0,42.0,32.0,31.0,37.0,61.0,41.0,67.0,58.0,31.0
NanoXplore Inc.,Basic Materials,Chemicals,CA,GRA.TO,21.0,39.0,34.0,28.0,41.0,38.0,30.0,38.0,35.0,26.0,34.0,24.0,19.0,26.0,37.0,25.0,34.0
"J.Jill, Inc.",Consumer Cyclical,Apparel - Retail,US,JILL,66.0,73.0,69.0,83.0,63.0,71.0,85.0,73.0,62.0,14.0,35.0,66.0,71.0,68.0,66.0,66.0,56.0
Waldencast plc,Technology,Software - Application,US,WALD,42.0,38.0,64.0,60.0,34.0,31.0,31.0,38.0,25.0,44.0,47.0,,,,,,
"Traeger, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,COOK,27.0,50.0,35.0,51.0,46.0,41.0,32.0,49.0,37.0,24.0,72.0,37.0,,,,,
"Haverty Furniture Companies, Inc.",Consumer Cyclical,Home Improvement,US,HVT,53.0,77.0,67.0,70.0,48.0,61.0,76.0,77.0,54.0,68.0,79.0,63.0,73.0,60.0,67.0,60.0,57.0
ZimVie Inc.,Healthcare,Medical - Devices,US,ZIMV,29.0,50.0,31.0,43.0,45.0,48.0,60.0,50.0,29.0,31.0,35.0,34.0,41.0,,,,
"Spire Global, Inc.",Industrials,Specialty Business Services,US,SPIR,20.0,33.0,20.0,35.0,32.0,32.0,22.0,33.0,30.0,30.0,27.0,23.0,,,,,
NVE Corporation,Technology,Semiconductors,US,NVEC,64.0,73.0,60.0,81.0,69.0,73.0,75.0,77.0,70.0,71.0,77.0,68.0,74.0,65.0,69.0,73.0,67.0
"Ginkgo Bioworks Holdings, Inc.",Healthcare,Biotechnology,US,DNA,17.0,22.0,35.0,22.0,22.0,,25.0,22.0,23.0,16.0,30.0,28.0,,,,,
Tekla Life Sciences Investors,Financial Services,Asset Management,US,HQL,39.0,47.0,48.0,48.0,34.0,61.0,48.0,47.0,53.0,57.0,67.0,43.0,45.0,45.0,44.0,55.0,37.0
"Heritage Insurance Holdings, Inc.",Financial Services,Insurance - Property & Casualty,US,HRTG,64.0,83.0,25.0,82.0,47.0,71.0,34.0,83.0,15.0,29.0,64.0,70.0,81.0,23.0,63.0,75.0,88.0
"Logility Supply Chain Solutions, Inc.",Technology,Software - Application,US,LGTY,,,,,,,,,,,,,,,,,
i-80 Gold Corp.,Basic Materials,Gold,US,IAU.TO,20.0,31.0,,29.0,30.0,37.0,43.0,32.0,21.0,32.0,,,,,,,
"Enhabit, Inc.",Healthcare,Medical - Care Facilities,US,EHAB,28.0,30.0,42.0,36.0,77.0,33.0,32.0,30.0,60.0,77.0,50.0,62.0,,,,,
Serve Robotics Inc.,Industrials,Industrial - Machinery,US,SERV,20.0,50.0,30.0,21.0,46.0,50.0,22.0,50.0,46.0,30.0,,,,,,,
Luxfer Holdings PLC,Industrials,Industrial - Machinery,US,LXFR,57.0,44.0,74.0,45.0,57.0,44.0,36.0,43.0,51.0,57.0,83.0,51.0,75.0,74.0,56.0,79.0,48.0
Stellus Capital Investment Corporation,Financial Services,Asset Management,US,SCM,72.0,42.0,96.0,82.0,55.0,85.0,37.0,42.0,48.0,32.0,55.0,43.0,33.0,74.0,67.0,45.0,48.0
Freegold Ventures Limited,Basic Materials,Industrial Materials,CA,FVL.TO,34.0,40.0,47.0,33.0,30.0,43.0,44.0,40.0,44.0,39.0,38.0,39.0,37.0,37.0,29.0,39.0,36.0
Cipher Pharmaceuticals Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,CA,CPH.TO,59.0,79.0,66.0,86.0,72.0,59.0,83.0,79.0,62.0,85.0,89.0,78.0,65.0,93.0,43.0,65.0,19.0
"Ranger Energy Services, Inc.",Energy,Oil & Gas Equipment & Services,US,RNGR,61.0,81.0,69.0,76.0,35.0,79.0,56.0,81.0,76.0,44.0,36.0,79.0,35.0,30.0,37.0,31.0,
"The Manitowoc Company, Inc.",Industrials,Agricultural - Machinery,US,MTW,35.0,56.0,43.0,65.0,25.0,53.0,65.0,56.0,45.0,71.0,65.0,45.0,37.0,64.0,17.0,53.0,44.0
BRT Apartments Corp.,Real Estate,REIT - Residential,US,BRT,37.0,75.0,43.0,56.0,43.0,46.0,50.0,75.0,69.0,58.0,24.0,55.0,76.0,60.0,45.0,41.0,31.0
Newtek Business Services Corp.,Financial Services,Asset Management,US,NEWT,37.0,42.0,21.0,38.0,63.0,73.0,83.0,41.0,39.0,87.0,70.0,28.0,27.0,22.0,40.0,22.0,21.0
"Ooma, Inc.",Communication Services,Telecommunications Services,US,OOMA,20.0,38.0,32.0,40.0,36.0,60.0,59.0,36.0,37.0,39.0,21.0,18.0,36.0,34.0,31.0,36.0,40.0
Patriot Battery Metals Inc.,Basic Materials,Industrial Materials,CA,PMET.TO,41.0,18.0,44.0,38.0,19.0,19.0,57.0,28.0,27.0,30.0,40.0,34.0,28.0,28.0,,,
"Contineum Therapeutics, Inc. Class A Common Stock",Healthcare,Biotechnology,US,CTNM,31.0,79.0,38.0,38.0,60.0,35.0,46.0,79.0,40.0,53.0,,,,,,,
"4D Molecular Therapeutics, Inc.",Healthcare,Biotechnology,US,FDMT,20.0,32.0,29.0,31.0,35.0,41.0,37.0,32.0,45.0,47.0,30.0,37.0,47.0,39.0,,,
Altius Renewable Royalties Corp.,Utilities,Renewable Utilities,CA,ARR.TO,33.0,46.0,42.0,33.0,47.0,53.0,35.0,45.0,48.0,25.0,33.0,28.0,,,,,
"Alector, Inc.",Healthcare,Biotechnology,US,ALEC,25.0,26.0,34.0,32.0,34.0,34.0,30.0,26.0,18.0,41.0,24.0,24.0,54.0,38.0,47.0,,
"Groupon, Inc.",Communication Services,Internet Content & Information,US,GRPN,51.0,52.0,17.0,60.0,52.0,86.0,40.0,51.0,32.0,36.0,41.0,30.0,51.0,62.0,21.0,52.0,35.0
New Pacific Metals Corp.,Basic Materials,Other Precious Metals,CA,NUAG.TO,31.0,,,39.0,49.0,38.0,40.0,33.0,39.0,32.0,21.0,33.0,25.0,26.0,46.0,31.0,23.0
Matrix Service Company,Industrials,Engineering & Construction,US,MTRX,25.0,45.0,26.0,40.0,34.0,45.0,37.0,37.0,24.0,22.0,40.0,53.0,44.0,40.0,58.0,39.0,69.0
"Source Capital, Inc.",Financial Services,Asset Management,US,SOR,45.0,36.0,55.0,59.0,65.0,57.0,31.0,36.0,47.0,54.0,44.0,88.0,44.0,73.0,75.0,28.0,60.0
First Bank,Financial Services,Banks - Regional,US,FRBA,61.0,73.0,41.0,71.0,60.0,57.0,47.0,73.0,78.0,70.0,73.0,62.0,86.0,80.0,79.0,71.0,49.0
"Southern States Bancshares, Inc.",Financial Services,Banks - Regional,US,SSBK,59.0,66.0,63.0,53.0,71.0,57.0,74.0,66.0,80.0,83.0,65.0,63.0,66.0,,,,
"MaxCyte, Inc.",Healthcare,Medical - Devices,US,MXCT,23.0,25.0,31.0,35.0,28.0,36.0,30.0,25.0,31.0,30.0,34.0,33.0,34.0,26.0,21.0,33.0,27.0
"NewtekOne, Inc. 8.00% Fixed Rate Senior Notes due 2028",Financial Services,Financial - Credit Services,US,NEWTI,44.0,39.0,41.0,53.0,61.0,83.0,32.0,39.0,35.0,90.0,71.0,47.0,19.0,23.0,29.0,43.0,21.0
"Nu Skin Enterprises, Inc.",Consumer Defensive,Household & Personal Products,US,NUS,35.0,64.0,62.0,61.0,27.0,69.0,38.0,64.0,57.0,56.0,80.0,59.0,59.0,70.0,65.0,81.0,37.0
Medical Facilities Corporation,Healthcare,Medical - Care Facilities,CA,DR.TO,72.0,83.0,85.0,52.0,87.0,82.0,49.0,83.0,74.0,77.0,81.0,77.0,78.0,79.0,76.0,77.0,82.0
"El Pollo Loco Holdings, Inc.",Consumer Cyclical,Restaurants,US,LOCO,58.0,67.0,63.0,73.0,75.0,59.0,58.0,67.0,60.0,71.0,71.0,59.0,32.0,66.0,58.0,74.0,39.0
"FS Bancorp, Inc.",Financial Services,Banks - Regional,US,FSBW,45.0,61.0,32.0,54.0,69.0,54.0,76.0,61.0,87.0,88.0,38.0,47.0,75.0,83.0,66.0,36.0,35.0
"Porch Group, Inc.",Technology,Software - Application,US,PRCH,34.0,41.0,57.0,16.0,39.0,59.0,51.0,41.0,32.0,33.0,29.0,22.0,23.0,,,,
STEP Energy Services Ltd.,Energy,Oil & Gas Equipment & Services,CA,STEP.TO,64.0,81.0,30.0,84.0,50.0,31.0,80.0,81.0,78.0,44.0,37.0,36.0,42.0,65.0,23.0,20.0,72.0
"CVRx, Inc.",Healthcare,Medical - Devices,US,CVRX,22.0,37.0,30.0,29.0,26.0,38.0,39.0,37.0,31.0,23.0,42.0,39.0,,,,,
"Lifeway Foods, Inc.",Consumer Defensive,Packaged Foods,US,LWAY,58.0,80.0,70.0,81.0,52.0,67.0,81.0,80.0,54.0,60.0,71.0,65.0,22.0,22.0,50.0,61.0,50.0
CHS Inc.,Consumer Defensive,Agricultural Farm Products,US,CHSCL,,,,,,,,,,,,,,,,,
"Golden Matrix Group, Inc.",Technology,Electronic Gaming & Multimedia,US,GMGI,46.0,53.0,40.0,34.0,51.0,33.0,56.0,,52.0,,,84.0,60.0,27.0,49.0,42.0,19.0
Morguard Real Estate Investment Trust,Real Estate,REIT - Diversified,CA,MRT-UN.TO,32.0,46.0,80.0,44.0,41.0,56.0,64.0,46.0,54.0,51.0,48.0,41.0,59.0,58.0,68.0,61.0,63.0
Corby Spirit and Wine Limited,Consumer Defensive,Beverages - Wineries & Distilleries,CA,CSW-B.TO,64.0,68.0,54.0,82.0,40.0,86.0,40.0,67.0,70.0,71.0,76.0,,,,,,
Discovery Silver Corp.,Basic Materials,Silver,CA,DSV.TO,26.0,36.0,42.0,35.0,41.0,37.0,40.0,36.0,37.0,31.0,30.0,31.0,23.0,17.0,16.0,20.0,40.0
"Amylyx Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,AMLX,16.0,56.0,28.0,38.0,19.0,67.0,42.0,56.0,26.0,41.0,40.0,46.0,,,,,
"Civista Bancshares, Inc.",Financial Services,Banks - Regional,US,CIVB,46.0,65.0,74.0,68.0,49.0,28.0,73.0,65.0,58.0,73.0,66.0,77.0,62.0,72.0,73.0,69.0,73.0
Saratoga Investment Corp.,Financial Services,Asset Management,US,SAR,61.0,26.0,48.0,84.0,89.0,54.0,56.0,46.0,35.0,31.0,58.0,39.0,36.0,70.0,51.0,44.0,39.0
XOMA Corporation,Healthcare,Biotechnology,US,XOMA,23.0,23.0,21.0,43.0,31.0,22.0,35.0,23.0,24.0,75.0,76.0,34.0,21.0,66.0,39.0,40.0,26.0
IBEX Limited,Technology,Information Technology Services,US,IBEX,58.0,67.0,58.0,78.0,81.0,38.0,61.0,66.0,80.0,63.0,86.0,54.0,19.0,37.0,51.0,,
"Quad/Graphics, Inc.",Industrials,Specialty Business Services,US,QUAD,27.0,44.0,28.0,49.0,51.0,46.0,42.0,44.0,73.0,67.0,54.0,40.0,57.0,71.0,69.0,42.0,59.0
Ispire Technology Inc.,Consumer Defensive,Tobacco,US,ISPR,31.0,33.0,50.0,24.0,37.0,47.0,42.0,43.0,39.0,65.0,,,,,,,
PrimeEnergy Resources Corporation,Energy,Oil & Gas Exploration & Production,US,PNRG,64.0,82.0,82.0,64.0,76.0,69.0,93.0,82.0,70.0,75.0,34.0,62.0,65.0,72.0,51.0,31.0,86.0
Horizon Technology Finance Corp,Financial Services,Asset Management,US,HTFC,38.0,41.0,39.0,37.0,68.0,43.0,42.0,41.0,37.0,39.0,47.0,34.0,51.0,36.0,47.0,33.0,84.0
First Internet Bancorp,Financial Services,Banks - Regional,US,INBK,36.0,45.0,42.0,63.0,47.0,35.0,66.0,45.0,78.0,77.0,59.0,30.0,70.0,65.0,79.0,72.0,39.0
"Southern First Bancshares, Inc.",Financial Services,Banks - Regional,US,SFST,54.0,58.0,81.0,84.0,35.0,49.0,70.0,57.0,55.0,74.0,59.0,43.0,68.0,53.0,48.0,66.0,34.0
"Intrepid Potash, Inc.",Basic Materials,Agricultural Inputs,US,IPI,26.0,20.0,45.0,38.0,52.0,49.0,26.0,20.0,72.0,70.0,33.0,54.0,78.0,43.0,16.0,21.0,73.0
"Codexis, Inc.",Healthcare,Biotechnology,US,CDXS,23.0,19.0,27.0,20.0,36.0,56.0,24.0,19.0,37.0,37.0,30.0,42.0,33.0,16.0,17.0,16.0,32.0
"MasterCraft Boat Holdings, Inc.",Consumer Cyclical,Auto - Recreational Vehicles,US,MCFT,27.0,48.0,46.0,37.0,49.0,80.0,32.0,85.0,75.0,79.0,43.0,78.0,78.0,66.0,77.0,76.0,73.0
Saratoga Investment Corp 6.00% ,Financial Services,Asset Management,US,SAT,54.0,18.0,79.0,47.0,65.0,41.0,60.0,65.0,63.0,52.0,67.0,39.0,31.0,50.0,41.0,29.0,28.0
Northern Dynasty Minerals Ltd.,Basic Materials,Industrial Materials,CA,NDM.TO,34.0,42.0,32.0,39.0,44.0,37.0,41.0,42.0,44.0,43.0,37.0,32.0,33.0,22.0,40.0,28.0,21.0
Horizon Technology Finance Corporation,Financial Services,Asset Management,US,HTFB,38.0,41.0,39.0,37.0,68.0,43.0,42.0,41.0,37.0,39.0,47.0,34.0,51.0,36.0,47.0,33.0,84.0
"GigCapital4, Inc.",Financial Services,Shell Companies,US,GIG,,,38.0,23.0,71.0,,40.0,,,,,35.0,38.0,,,,
"Domo, Inc.",Technology,Software - Application,US,DOMO,36.0,51.0,42.0,38.0,45.0,50.0,38.0,34.0,52.0,31.0,31.0,31.0,43.0,43.0,,,
Saratoga Investment Corp 8.50% ,Financial Services,Investment - Banking & Investment Services,US,SAZ,57.0,33.0,78.0,73.0,75.0,49.0,71.0,54.0,58.0,34.0,60.0,48.0,39.0,59.0,37.0,31.0,34.0
Artesian Resources Corporation,Utilities,Regulated Water,US,ARTNA,62.0,67.0,79.0,59.0,76.0,65.0,68.0,67.0,60.0,70.0,64.0,54.0,56.0,67.0,65.0,72.0,57.0
"America's Car-Mart, Inc.",Consumer Cyclical,Auto - Dealerships,US,CRMT,42.0,57.0,52.0,28.0,53.0,40.0,37.0,29.0,31.0,36.0,51.0,62.0,51.0,37.0,54.0,42.0,64.0
"Lightwave Logic, Inc.",Basic Materials,Chemicals - Specialty,US,LWLG,30.0,25.0,22.0,29.0,26.0,32.0,41.0,25.0,33.0,25.0,32.0,27.0,30.0,24.0,30.0,26.0,23.0
"American Public Education, Inc.",Consumer Defensive,Education & Training Services,US,APEI,55.0,41.0,65.0,59.0,81.0,39.0,45.0,41.0,63.0,49.0,70.0,65.0,63.0,66.0,71.0,70.0,71.0
Saratoga Investment Corp 8.125%,Financial Services,Investment - Banking & Investment Services,US,SAY,57.0,20.0,78.0,73.0,75.0,49.0,71.0,54.0,58.0,34.0,60.0,48.0,39.0,59.0,37.0,31.0,34.0
"Eventbrite, Inc.",Technology,Software - Application,US,EB,26.0,41.0,47.0,14.0,43.0,39.0,42.0,41.0,24.0,38.0,20.0,37.0,20.0,53.0,39.0,,
Aehr Test Systems,Technology,Semiconductors,US,AEHR,41.0,47.0,63.0,63.0,36.0,48.0,58.0,53.0,58.0,48.0,30.0,43.0,21.0,38.0,33.0,15.0,23.0
Calfrac Well Services Ltd.,Energy,Oil & Gas Equipment & Services,CA,CWF.TO,,,,,,,,,,,,,,,,,
Saratoga Investment Corp 8.00% ,Financial Services,Investment - Banking & Investment Services,US,SAJ,54.0,33.0,79.0,73.0,74.0,49.0,71.0,54.0,58.0,34.0,60.0,48.0,39.0,59.0,37.0,31.0,34.0
Hamilton Thorne Ltd.,Healthcare,Medical - Instruments & Supplies,US,HTL.TO,30.0,46.0,,52.0,35.0,59.0,28.0,46.0,34.0,42.0,44.0,72.0,65.0,67.0,57.0,,
"Weyco Group, Inc.",Consumer Cyclical,Apparel - Footwear & Accessories,US,WEYS,62.0,85.0,42.0,48.0,69.0,82.0,72.0,85.0,31.0,44.0,44.0,44.0,45.0,61.0,77.0,31.0,52.0
"Nathan's Famous, Inc.",Consumer Cyclical,Restaurants,US,NATH,64.0,73.0,82.0,63.0,86.0,61.0,84.0,76.0,79.0,71.0,71.0,56.0,85.0,66.0,72.0,77.0,46.0
"Oil States International, Inc.",Energy,Oil & Gas Equipment & Services,US,OIS,24.0,70.0,47.0,71.0,36.0,45.0,55.0,70.0,47.0,25.0,34.0,46.0,34.0,27.0,27.0,60.0,69.0
"Methode Electronics, Inc.",Technology,"Hardware, Equipment & Parts",US,MEI,27.0,22.0,44.0,36.0,40.0,44.0,38.0,69.0,56.0,73.0,75.0,61.0,60.0,75.0,66.0,74.0,67.0
"Mayville Engineering Company, Inc.",Industrials,Manufacturing - Metal Fabrication,US,MEC,59.0,62.0,65.0,76.0,65.0,74.0,77.0,62.0,69.0,27.0,40.0,31.0,67.0,63.0,,,
"Cross Country Healthcare, Inc.",Healthcare,Medical - Care Facilities,US,CCRN,26.0,81.0,52.0,45.0,57.0,56.0,66.0,81.0,72.0,34.0,52.0,34.0,27.0,73.0,66.0,72.0,21.0
Marine Products Corporation,Consumer Cyclical,Auto - Recreational Vehicles,US,MPX,60.0,75.0,65.0,51.0,72.0,80.0,42.0,75.0,82.0,44.0,67.0,75.0,55.0,76.0,58.0,69.0,54.0
AerSale Corporation,Industrials,"Airlines, Airports & Air Services",US,ASLE,18.0,42.0,71.0,52.0,26.0,57.0,56.0,42.0,39.0,82.0,26.0,74.0,81.0,33.0,,,
"NI Holdings, Inc.",Financial Services,Insurance - Property & Casualty,US,NODK,51.0,44.0,38.0,35.0,70.0,69.0,20.0,43.0,35.0,57.0,79.0,67.0,61.0,67.0,44.0,71.0,56.0
"Natural Gas Services Group, Inc.",Energy,Oil & Gas Equipment & Services,US,NGS,56.0,54.0,68.0,83.0,71.0,33.0,53.0,54.0,35.0,37.0,73.0,37.0,65.0,53.0,65.0,75.0,60.0
"Arteris, Inc.",Technology,Semiconductors,US,AIP,16.0,18.0,33.0,20.0,33.0,26.0,20.0,18.0,17.0,18.0,35.0,54.0,,,,,
"Orion Group Holdings, Inc.",Industrials,Engineering & Construction,US,ORN,31.0,43.0,84.0,50.0,41.0,59.0,48.0,43.0,40.0,22.0,79.0,25.0,23.0,67.0,29.0,39.0,45.0
"Viemed Healthcare, Inc.",Healthcare,Medical - Devices,US,VMD,58.0,77.0,72.0,76.0,48.0,74.0,78.0,77.0,69.0,63.0,80.0,66.0,86.0,85.0,71.0,78.0,73.0
"AVITA Medical, Inc.",Healthcare,Medical - Devices,US,RCEL,28.0,30.0,34.0,31.0,26.0,31.0,31.0,,31.0,30.0,27.0,23.0,22.0,20.0,27.0,32.0,21.0
